idade,frequencia,nota_media,situacao_socioeconomica,distancia_escola,evasao
8,68,7.0,baixa,10,0
11,97,6.4,media,13,0
6,88,8.9,alta,6,0
10,79,8.6,baixa,9,0
12,58,4.7,media,14,0
10,51,7.0,baixa,19,0
8,92,9.7,alta,19,0
7,95,5.7,alta,2,0
17,72,9.7,alta,19,1
7,84,10.0,media,5,0
14,56,5.4,media,5,0
7,55,9.5,baixa,11,0
12,50,6.6,media,5,0
14,95,6.1,media,14,0
17,91,7.1,alta,11,1
8,78,6.2,alta,7,1
12,54,4.2,media,10,0
6,62,5.5,media,19,0
17,64,8.4,media,15,0
11,50,7.4,baixa,14,0
16,72,4.1,media,15,0
7,92,6.7,media,17,0
15,62,9.4,baixa,13,1
6,90,7.5,baixa,19,0
10,60,4.8,baixa,19,0
11,61,4.7,baixa,19,0
16,80,9.6,media,7,0
7,69,6.3,baixa,3,0
9,58,8.8,alta,1,0
8,70,5.0,baixa,19,0
6,62,8.4,alta,7,0
6,54,7.4,media,16,0
8,86,7.4,baixa,12,0
17,78,6.2,media,13,1
7,79,7.1,baixa,14,0
7,91,5.2,baixa,15,0
17,86,5.5,baixa,10,0
15,60,9.3,baixa,4,0
10,81,7.8,media,4,0
10,98,9.5,baixa,1,1
17,79,7.4,baixa,11,0
12,75,9.9,alta,1,1
10,88,4.4,baixa,8,0
8,54,4.5,baixa,11,0
15,84,8.7,baixa,9,0
11,88,5.2,baixa,14,0
8,54,5.6,alta,8,0
17,53,7.9,media,2,0
13,90,9.7,baixa,19,0
11,54,8.2,media,7,0
12,61,6.4,baixa,18,0
8,55,5.4,baixa,13,1
16,79,8.2,baixa,13,0
12,92,6.0,baixa,3,1
14,87,7.3,media,11,0
13,99,7.9,baixa,10,0
16,92,7.4,alta,7,0
7,57,8.7,media,4,1
15,58,8.1,baixa,7,0
15,55,7.4,baixa,1,0
7,66,9.3,media,15,1
12,93,8.0,alta,9,0
15,94,9.9,media,14,0
17,77,9.1,baixa,1,0
9,83,9.4,baixa,4,1
14,78,4.2,baixa,7,0
11,68,9.2,media,19,0
14,76,9.6,baixa,16,1
16,67,5.5,alta,1,0
8,54,9.3,baixa,19,0
11,55,5.1,alta,18,0
11,69,7.5,baixa,16,0
13,75,4.1,baixa,18,0
12,98,8.5,baixa,6,0
8,75,8.9,media,9,0
6,97,8.7,baixa,17,0
7,56,9.6,baixa,15,0
16,89,9.4,media,11,0
15,53,9.8,baixa,13,0
7,58,5.0,baixa,19,0
6,97,7.7,media,4,0
9,69,8.8,alta,16,0
11,63,5.6,media,16,0
9,98,9.1,alta,15,0
9,67,5.8,media,14,1
16,63,9.7,baixa,7,1
14,51,7.6,alta,8,0
7,51,9.6,baixa,15,0
6,57,4.5,baixa,5,1
12,77,8.0,media,18,0
10,51,5.0,media,1,0
10,50,8.3,media,6,0
7,77,9.7,media,11,0
11,70,7.1,baixa,19,0
10,71,6.9,baixa,14,0
10,59,9.4,alta,10,0
11,65,4.3,baixa,16,0
7,93,5.8,baixa,3,0
10,68,4.4,media,4,0
16,71,8.7,baixa,6,0
6,54,4.7,media,8,0
13,71,7.9,media,2,0
6,62,6.4,media,11,0
12,68,5.4,baixa,19,0
11,69,6.1,media,4,1
13,52,7.5,baixa,10,0
10,67,8.9,baixa,2,0
16,63,4.2,alta,14,0
11,86,6.2,alta,15,0
9,64,5.6,baixa,2,0
15,70,6.1,alta,12,0
15,86,7.9,media,6,0
6,66,5.8,media,4,0
16,88,8.3,baixa,2,0
12,74,9.2,baixa,13,0
7,60,8.3,baixa,5,0
6,92,8.1,media,17,0
6,99,8.5,baixa,6,0
6,64,4.8,baixa,14,0
7,52,9.0,media,13,0
17,79,6.6,alta,12,0
6,62,8.8,media,11,0
9,56,9.9,baixa,4,0
17,63,5.3,media,9,0
15,86,6.0,baixa,10,0
15,98,8.5,baixa,1,0
16,67,6.2,alta,4,0
12,69,4.7,alta,14,1
15,65,6.6,media,5,0
8,58,8.0,media,15,0
14,97,4.9,media,18,0
7,80,9.6,baixa,2,0
7,74,4.3,baixa,9,0
12,62,4.1,alta,4,0
14,67,9.5,baixa,5,0
11,51,4.3,baixa,4,0
16,67,9.8,baixa,8,0
6,80,7.1,media,6,0
11,69,6.5,alta,17,0
9,78,8.6,baixa,18,0
10,80,6.3,baixa,2,1
9,62,4.1,media,19,0
8,68,4.4,baixa,6,0
7,59,9.1,media,16,0
7,93,6.8,alta,15,0
15,73,5.1,baixa,17,1
16,69,5.8,baixa,18,0
9,71,7.0,baixa,8,0
8,76,9.3,alta,5,0
16,97,4.6,media,1,0
17,90,6.6,alta,9,0
11,79,4.5,baixa,7,0
15,85,6.9,media,11,1
8,93,7.4,media,5,0
8,73,6.9,media,17,0
9,84,7.9,baixa,7,0
10,52,9.6,baixa,11,0
16,73,9.7,media,14,0
14,97,9.3,media,8,0
16,74,9.7,baixa,15,1
10,52,4.2,alta,2,0
6,69,4.9,media,15,0
14,74,6.6,baixa,1,1
7,86,4.3,media,12,0
9,66,10.0,baixa,5,0
15,97,4.2,baixa,9,0
11,76,5.5,baixa,15,0
14,74,7.3,baixa,3,0
7,81,9.8,media,10,0
14,53,9.8,baixa,17,0
14,50,6.3,baixa,6,0
6,74,4.8,media,14,0
17,67,9.4,baixa,11,0
17,90,8.7,baixa,8,0
16,90,5.6,media,8,0
11,89,5.0,baixa,13,1
17,62,7.8,baixa,16,0
11,51,8.5,baixa,3,0
14,54,9.1,alta,7,1
11,75,6.6,alta,12,0
7,79,8.3,media,15,0
13,74,6.2,media,2,0
6,73,8.9,media,7,0
10,79,8.1,media,15,0
15,51,4.8,media,14,0
8,99,4.1,baixa,19,0
16,97,8.3,baixa,12,0
11,93,8.8,baixa,15,0
17,98,7.9,alta,7,1
10,88,5.7,alta,13,0
17,80,4.2,baixa,11,0
17,55,5.9,media,12,0
15,78,5.3,alta,16,1
9,53,4.7,media,2,0
8,63,9.6,baixa,4,0
6,65,9.4,media,19,0
13,71,8.6,baixa,15,1
16,62,7.4,alta,8,0
10,82,4.4,baixa,18,0
13,50,7.5,media,2,0
14,72,7.9,alta,3,0
13,50,6.9,alta,18,0
11,82,5.8,alta,2,0
15,93,9.5,baixa,14,0
13,70,5.7,media,6,0
10,73,5.1,baixa,5,1
14,76,5.8,baixa,14,0
11,81,4.7,baixa,6,0
7,69,4.4,media,4,0
12,98,6.3,baixa,9,0
6,68,6.5,alta,5,0
15,69,4.2,baixa,1,0
17,58,6.5,baixa,11,1
6,78,8.1,alta,14,0
17,67,8.9,baixa,16,0
13,64,5.8,alta,19,0
17,91,7.2,baixa,19,0
10,83,8.6,baixa,2,0
16,80,7.6,alta,15,1
15,97,6.6,baixa,18,1
14,65,8.9,media,1,0
17,63,6.9,baixa,7,1
11,86,6.6,baixa,4,0
6,86,5.1,alta,16,0
11,97,6.4,alta,12,0
6,97,6.6,baixa,9,1
10,87,4.7,alta,13,0
8,74,9.9,alta,9,0
17,92,8.2,media,14,0
15,72,7.6,media,9,0
15,51,8.4,alta,16,1
14,65,5.4,baixa,13,0
6,60,9.6,baixa,11,0
11,64,9.3,baixa,7,0
8,77,7.8,baixa,11,0
14,96,7.5,baixa,19,0
7,60,4.3,baixa,17,0
17,66,5.7,baixa,19,0
16,89,9.7,baixa,6,1
12,75,4.3,media,11,1
14,81,8.7,baixa,9,0
8,72,4.8,alta,9,1
8,69,6.6,media,10,0
8,67,6.9,baixa,19,0
6,77,6.1,alta,3,0
14,88,4.7,media,5,0
14,56,7.2,baixa,11,0
11,77,8.7,media,2,0
14,68,9.8,media,3,0
14,68,6.4,baixa,4,0
6,94,5.1,media,17,0
8,99,4.3,baixa,5,0
8,94,8.4,media,1,1
6,76,9.1,media,5,1
11,65,9.7,baixa,9,0
9,74,4.8,baixa,7,0
13,84,7.7,baixa,17,0
11,62,6.1,media,18,0
9,79,7.5,baixa,11,0
10,53,9.9,baixa,19,1
17,83,8.4,baixa,8,0
7,82,7.5,media,3,0
15,90,7.3,media,6,0
17,93,4.7,alta,17,0
6,66,5.5,baixa,8,0
17,90,4.4,baixa,9,1
12,57,6.7,baixa,14,0
15,97,4.2,alta,2,0
17,98,7.9,baixa,8,0
8,52,4.9,alta,8,0
8,87,9.7,baixa,3,0
11,83,5.8,baixa,10,0
8,73,4.2,media,11,0
12,65,8.4,baixa,7,0
12,86,5.3,baixa,1,0
10,57,9.7,baixa,8,0
6,84,8.5,baixa,7,0
14,50,8.9,media,16,0
7,59,7.0,baixa,12,0
9,68,4.4,media,10,0
15,57,8.0,media,10,1
15,74,10.0,media,6,0
7,56,10.0,media,16,0
17,54,6.1,media,2,0
6,61,4.9,alta,5,0
6,81,9.0,baixa,8,0
6,97,4.4,media,17,0
12,91,6.3,baixa,2,0
16,67,5.4,media,12,1
17,57,8.7,baixa,5,0
14,69,8.5,baixa,12,0
6,65,9.0,alta,9,1
15,51,5.8,alta,7,0
11,70,8.7,alta,9,0
16,51,6.5,media,9,0
10,73,4.6,media,1,0
8,73,8.5,baixa,12,0
7,95,5.3,media,3,0
7,95,9.2,media,17,0
7,91,5.1,alta,4,0
12,59,7.7,media,18,0
9,92,7.6,baixa,8,0
12,93,6.9,baixa,15,0
15,59,5.1,alta,11,0
6,73,8.6,baixa,10,0
17,96,4.5,media,10,1
15,88,4.8,alta,15,0
9,92,6.9,alta,16,0
14,95,6.6,baixa,18,0
12,60,6.3,alta,13,0
15,63,9.7,baixa,3,0
11,92,6.2,baixa,12,0
12,78,6.5,baixa,17,0
7,56,10.0,baixa,2,0
6,61,4.1,baixa,17,1
15,66,8.8,media,13,0
14,88,9.5,media,3,0
7,62,5.1,media,9,1
7,99,6.9,media,15,1
8,76,6.8,baixa,18,1
17,72,9.7,alta,10,0
8,76,10.0,baixa,8,0
8,58,8.8,media,14,0
9,53,7.6,media,15,0
16,57,8.7,media,1,0
6,87,7.8,baixa,14,0
16,68,6.2,media,7,1
6,93,7.7,alta,19,0
17,71,7.8,baixa,16,0
17,94,5.9,baixa,6,0
9,68,6.2,baixa,5,0
6,51,9.6,baixa,16,0
17,55,5.2,media,5,0
9,58,7.7,baixa,4,0
7,93,4.9,media,13,0
12,64,9.8,baixa,7,1
11,86,7.0,baixa,9,0
7,87,9.1,media,10,0
7,99,9.4,media,3,1
17,91,5.6,media,3,0
6,70,6.3,baixa,3,0
9,69,6.0,baixa,7,0
7,60,9.5,baixa,10,0
10,90,4.5,media,10,1
17,85,9.2,baixa,1,0
17,57,4.7,baixa,1,0
9,92,7.3,media,6,0
6,78,6.5,alta,11,0
10,77,5.8,alta,11,0
10,58,6.1,alta,13,0
10,83,4.8,media,10,0
7,58,9.0,baixa,7,0
9,77,6.3,baixa,19,0
10,87,5.3,baixa,16,1
16,88,8.6,baixa,5,0
16,53,9.1,baixa,13,0
11,68,4.2,baixa,15,1
12,87,7.6,baixa,13,0
15,82,7.4,media,19,0
16,93,5.9,baixa,8,0
8,74,6.7,baixa,4,0
8,77,8.0,media,8,0
15,67,10.0,baixa,15,0
17,53,9.7,media,14,0
7,85,9.2,baixa,4,1
14,57,8.8,baixa,17,0
6,63,7.9,baixa,16,0
8,50,6.3,baixa,13,0
8,51,7.7,media,19,0
13,59,7.4,baixa,9,0
17,62,6.5,media,13,0
11,56,5.7,alta,10,0
8,88,8.4,baixa,7,1
6,70,5.5,baixa,13,0
8,82,6.5,media,19,0
9,64,6.2,baixa,8,1
6,98,4.2,media,7,0
8,71,4.3,baixa,9,1
9,98,4.5,baixa,18,0
12,77,6.0,baixa,17,0
9,69,6.9,baixa,9,0
6,83,9.7,baixa,13,0
14,58,8.3,alta,18,0
11,74,7.4,alta,7,0
14,93,9.8,alta,19,0
12,68,6.4,media,6,0
9,94,7.5,media,5,0
6,59,8.0,baixa,13,0
12,56,7.8,alta,15,1
14,61,4.0,baixa,13,0
17,91,6.6,media,4,0
11,83,4.2,alta,16,0
17,50,4.2,media,18,1
6,96,7.1,baixa,18,0
14,52,6.9,media,13,0
12,83,7.3,baixa,6,0
6,95,7.6,alta,7,0
9,82,10.0,media,5,1
10,83,5.2,baixa,15,0
7,63,4.6,baixa,6,1
8,68,7.3,media,7,0
7,85,7.7,alta,18,0
9,60,5.2,media,7,0
12,76,4.7,media,19,0
10,54,8.5,baixa,1,0
12,90,7.8,media,2,0
17,91,9.0,alta,2,1
6,64,4.3,baixa,6,1
8,58,7.1,alta,6,0
7,55,6.4,media,12,1
17,68,5.6,alta,13,0
6,80,7.4,media,17,1
10,83,5.1,media,5,1
8,87,8.7,baixa,12,0
13,77,6.4,alta,2,0
10,84,7.0,baixa,19,0
10,57,6.0,baixa,17,0
12,78,8.9,baixa,18,1
13,50,6.4,media,9,0
6,91,8.1,media,4,0
10,68,9.1,media,6,0
14,54,8.8,baixa,17,0
16,88,7.8,alta,17,0
17,52,5.1,media,4,0
14,57,9.4,baixa,19,0
12,90,6.5,media,8,0
9,67,8.6,alta,18,0
7,56,6.7,alta,15,0
10,70,8.7,alta,16,0
9,87,5.6,baixa,8,0
6,86,6.5,media,16,0
12,75,6.5,baixa,19,0
8,83,6.9,baixa,17,0
11,72,6.2,media,11,0
17,70,9.1,alta,16,0
10,82,6.9,alta,14,0
17,69,6.4,media,7,0
9,71,6.6,alta,17,0
8,73,7.2,alta,14,0
14,86,4.7,baixa,8,0
10,52,6.2,alta,13,0
15,51,6.4,baixa,17,0
12,79,7.0,baixa,4,0
9,83,4.2,baixa,18,0
6,52,9.1,media,17,1
7,52,4.6,baixa,15,1
17,68,5.6,media,11,0
15,62,8.4,alta,11,1
10,57,5.1,baixa,6,0
17,74,7.6,media,15,1
13,71,6.7,baixa,16,0
13,69,5.2,alta,6,0
17,76,9.3,media,19,0
13,52,9.6,baixa,7,1
14,98,5.5,alta,6,1
7,68,7.1,baixa,3,0
9,62,5.1,baixa,3,0
17,92,5.4,baixa,6,1
16,50,5.3,media,15,0
15,50,5.4,alta,17,0
11,99,8.5,baixa,7,0
11,76,5.4,alta,9,0
17,99,5.2,baixa,13,0
17,71,5.9,media,5,0
10,74,8.8,baixa,2,0
7,91,7.5,baixa,17,1
13,71,6.1,baixa,14,1
6,59,9.7,baixa,18,0
6,69,10.0,alta,12,0
17,60,9.7,media,15,0
6,62,6.1,media,7,0
14,83,8.9,media,18,0
10,76,8.3,alta,12,0
17,56,8.0,baixa,18,0
7,75,8.5,media,9,0
16,66,9.4,alta,17,0
6,94,7.2,baixa,3,0
9,98,4.1,alta,2,0
16,70,5.3,baixa,10,0
7,86,7.0,baixa,3,0
8,65,7.0,baixa,3,0
7,74,7.8,baixa,2,0
13,74,7.1,baixa,8,0
8,79,5.3,baixa,15,1
7,91,6.9,baixa,4,1
11,97,6.8,baixa,16,0
12,87,6.8,baixa,17,0
14,95,8.3,alta,4,0
16,65,6.5,baixa,18,1
15,65,8.4,media,12,0
9,77,4.9,media,8,1
10,76,4.2,baixa,2,1
16,52,4.7,baixa,12,1
11,53,7.1,baixa,9,0
8,81,7.0,baixa,18,0
8,64,8.3,media,5,1
8,54,4.2,media,4,0
10,96,5.0,media,11,0
16,91,7.1,baixa,7,0
11,99,9.8,media,3,0
14,68,5.3,baixa,16,0
14,69,7.2,media,19,0
17,68,7.4,baixa,11,0
10,96,8.7,baixa,18,0
13,61,8.2,baixa,14,0
12,72,9.5,baixa,7,0
9,54,7.4,alta,3,0
6,80,7.7,media,8,0
8,60,5.1,media,17,0
16,85,6.6,alta,3,0
15,71,9.9,baixa,1,0
10,90,4.9,baixa,2,0
15,96,8.3,media,3,0
8,63,5.6,alta,3,1
16,64,8.5,media,9,0
9,55,5.7,baixa,5,0
14,63,7.2,media,14,0
14,81,6.2,baixa,8,0
16,94,9.9,media,3,0
14,84,5.2,baixa,7,0
14,55,8.6,alta,10,0
17,55,8.1,baixa,7,0
6,87,4.8,media,16,0
14,86,7.7,baixa,18,0
17,97,7.1,baixa,18,0
17,55,6.1,alta,1,0
16,66,5.9,baixa,7,0
17,50,6.6,alta,4,0
16,64,5.2,alta,9,0
7,88,9.7,baixa,8,0
13,84,7.2,media,12,1
14,68,8.4,baixa,3,0
17,84,8.6,baixa,6,0
13,75,4.5,baixa,3,0
14,86,4.5,baixa,17,0
10,50,9.3,baixa,13,0
15,75,7.1,baixa,9,0
17,89,5.9,alta,3,0
12,83,4.2,media,9,0
16,87,6.0,media,10,0
8,90,9.2,baixa,9,0
9,62,5.0,baixa,10,0
9,56,7.9,alta,12,1
15,50,10.0,media,4,0
9,82,5.5,media,4,1
16,83,4.8,media,18,0
13,64,4.2,media,10,0
7,51,7.8,baixa,13,0
17,56,6.9,alta,10,1
7,95,7.4,media,14,0
10,75,4.5,alta,11,0
11,88,7.4,baixa,5,0
9,74,8.6,baixa,11,0
17,59,4.5,baixa,3,0
12,59,5.5,media,13,0
15,59,5.6,baixa,1,1
9,87,8.0,baixa,15,0
13,77,4.7,media,19,1
7,79,7.7,media,13,0
15,97,4.3,media,6,0
9,84,4.7,baixa,6,0
16,76,6.7,baixa,14,0
12,57,7.6,baixa,19,0
10,58,5.1,alta,3,0
15,59,6.4,baixa,6,0
16,99,8.5,baixa,11,0
7,70,8.6,baixa,7,1
8,74,5.3,media,1,0
9,97,5.6,media,10,0
10,80,5.6,baixa,18,0
12,51,5.2,alta,16,0
8,68,8.2,baixa,7,0
14,79,8.6,alta,15,0
15,66,7.8,baixa,14,0
8,78,4.5,media,11,0
10,53,5.5,baixa,14,1
10,58,6.5,baixa,1,0
12,68,4.4,baixa,8,1
11,51,4.3,alta,9,0
16,67,6.7,media,15,1
8,51,5.5,baixa,4,0
17,99,5.9,baixa,17,0
6,76,9.2,baixa,15,0
11,84,6.2,media,17,0
16,64,9.1,media,14,0
11,96,5.8,alta,2,0
9,63,6.2,alta,9,0
7,50,9.1,media,6,0
14,54,9.8,baixa,10,1
11,84,7.2,media,7,1
6,74,7.4,alta,13,0
13,95,4.9,baixa,15,0
15,81,9.0,baixa,15,0
12,61,9.6,media,10,0
16,87,6.1,media,3,0
16,78,4.5,baixa,9,0
11,69,4.7,alta,12,0
17,99,8.4,media,17,0
16,90,8.5,baixa,2,0
16,97,4.9,baixa,19,0
6,52,9.9,baixa,10,0
15,94,8.5,baixa,18,0
10,92,9.9,media,9,0
9,99,7.1,baixa,3,0
12,74,8.3,media,12,1
7,91,9.7,baixa,11,0
6,60,8.6,baixa,14,0
12,79,9.9,alta,19,0
13,81,8.7,media,2,0
10,78,6.3,media,1,0
13,57,5.7,baixa,6,0
9,59,5.8,media,7,0
13,65,6.7,baixa,13,0
16,93,4.4,baixa,12,0
8,77,5.1,baixa,4,0
12,60,4.9,alta,7,0
11,91,7.9,baixa,12,0
6,61,7.8,baixa,7,0
10,92,9.1,media,13,0
16,90,5.7,baixa,8,0
17,87,5.8,media,10,0
9,66,7.2,alta,9,0
11,89,5.1,media,17,0
14,76,10.0,baixa,17,0
9,55,5.6,media,17,0
7,99,9.5,media,12,0
17,97,6.0,baixa,8,0
13,85,4.1,alta,15,0
6,78,5.6,baixa,18,0
11,57,4.7,media,5,0
9,88,4.2,alta,9,0
11,57,9.9,alta,16,0
8,67,9.0,media,19,0
14,65,7.2,media,1,0
8,72,8.5,baixa,6,1
8,89,5.9,media,11,0
10,63,8.9,baixa,6,0
12,68,6.5,baixa,1,0
11,56,8.9,baixa,14,0
12,88,8.4,baixa,7,0
14,84,4.6,media,2,0
8,62,7.2,baixa,1,0
10,86,6.3,baixa,6,0
10,97,6.3,baixa,19,1
8,75,5.2,baixa,7,1
16,55,4.4,alta,14,0
15,92,8.0,baixa,13,0
14,93,8.9,alta,4,0
14,53,7.9,alta,14,0
11,60,7.5,alta,6,0
10,73,5.5,media,2,0
9,79,5.6,alta,17,0
9,58,6.3,media,10,1
10,55,4.0,alta,15,0
7,62,6.0,baixa,18,0
13,85,4.8,baixa,6,0
17,57,4.7,alta,13,0
12,58,7.5,baixa,13,0
12,81,4.8,baixa,8,0
6,80,7.5,baixa,4,1
13,91,4.4,media,8,0
16,84,9.7,baixa,7,0
6,68,6.5,baixa,2,0
14,70,5.7,baixa,3,1
11,88,5.3,baixa,19,0
13,51,7.9,alta,9,0
6,73,4.7,media,14,0
11,77,5.2,alta,12,0
6,66,4.9,media,7,0
8,77,8.1,media,11,0
7,59,9.6,baixa,18,0
7,62,9.8,media,9,0
9,81,7.2,media,15,1
12,82,8.1,baixa,10,1
17,72,4.4,media,11,0
8,75,7.5,media,3,0
12,85,4.0,media,6,0
14,86,5.7,baixa,17,0
9,87,4.7,alta,17,0
12,63,6.7,alta,3,0
6,62,5.0,baixa,7,0
7,97,9.3,baixa,16,0
13,77,9.5,baixa,5,0
8,87,7.9,alta,8,0
10,74,9.8,media,12,0
13,68,6.8,baixa,8,0
10,62,7.0,baixa,17,1
17,97,4.5,media,1,0
6,89,6.6,baixa,19,0
7,92,9.7,alta,4,0
15,96,5.2,media,4,0
16,84,6.5,media,1,1
8,52,8.5,media,9,0
15,53,6.1,baixa,19,0
7,93,7.7,baixa,9,0
14,61,6.9,baixa,8,0
10,72,6.0,baixa,13,1
6,53,8.9,alta,10,1
16,54,6.9,media,4,0
16,83,6.4,alta,2,0
16,65,5.7,baixa,19,0
17,71,5.6,alta,6,0
13,74,5.3,baixa,19,0
8,99,5.9,media,18,1
16,73,4.4,baixa,13,0
14,92,8.5,baixa,13,0
14,56,8.7,media,5,0
17,60,4.3,baixa,11,1
11,85,7.6,baixa,19,0
9,81,5.7,alta,15,0
17,53,7.8,baixa,2,0
17,69,5.2,baixa,3,0
14,74,9.5,alta,5,1
16,70,4.1,alta,19,0
14,87,5.9,baixa,8,0
7,71,8.8,baixa,11,0
15,78,5.3,baixa,10,0
11,84,4.2,media,5,0
16,93,5.4,baixa,11,0
9,95,8.6,alta,16,0
8,76,5.0,media,18,0
15,50,6.1,baixa,15,0
11,90,8.6,baixa,10,0
16,77,5.6,alta,17,1
17,70,4.2,media,15,0
13,59,9.8,baixa,19,0
14,87,4.4,baixa,1,0
17,78,5.7,alta,14,0
14,69,8.3,alta,17,0
7,87,7.2,alta,8,1
13,56,7.8,media,18,0
16,82,6.2,baixa,3,0
13,62,4.3,baixa,3,0
10,66,4.5,alta,5,0
9,58,9.8,media,3,1
14,65,8.1,baixa,19,0
9,56,6.6,media,1,1
17,89,4.1,baixa,2,0
15,90,8.4,alta,12,0
9,54,8.1,baixa,11,1
8,61,6.4,baixa,2,0
15,99,9.2,baixa,14,0
17,63,8.6,baixa,4,0
8,93,8.0,media,2,0
8,76,8.6,media,1,0
16,98,8.5,baixa,11,0
12,59,6.1,media,14,0
10,55,8.2,baixa,4,0
14,69,5.4,baixa,11,0
7,96,6.7,media,18,1
9,98,5.8,media,12,1
7,73,8.7,media,10,0
16,76,9.0,baixa,3,0
13,54,7.3,baixa,17,0
9,93,5.1,media,2,0
6,58,4.4,baixa,9,0
15,56,4.7,baixa,18,0
8,57,7.9,media,9,0
17,93,8.4,media,18,0
12,99,9.7,baixa,4,1
17,59,8.9,media,5,0
8,74,9.6,baixa,16,0
10,88,8.1,alta,19,0
7,82,8.2,baixa,12,0
13,58,4.7,baixa,17,0
9,92,9.9,alta,4,0
6,90,7.9,alta,1,0
17,98,8.7,baixa,5,0
9,80,5.2,alta,5,0
13,86,6.9,media,15,1
14,98,6.7,baixa,2,1
6,77,6.2,alta,17,0
11,59,4.4,media,17,0
9,57,6.6,baixa,17,0
16,83,9.0,alta,7,0
13,56,5.8,baixa,11,0
6,83,4.0,baixa,10,0
10,92,6.0,media,9,0
6,79,6.8,media,2,0
9,75,8.1,media,3,0
17,91,9.7,media,19,0
7,97,5.4,baixa,17,0
15,81,7.2,media,14,0
14,80,8.5,media,16,0
7,92,5.5,alta,3,0
9,73,7.5,media,19,1
8,71,8.4,baixa,11,1
6,66,4.5,media,19,0
17,80,8.2,baixa,10,1
6,69,9.9,alta,11,0
7,92,5.5,baixa,11,1
13,54,5.1,alta,1,0
7,89,9.5,baixa,4,0
6,84,5.3,alta,1,0
11,66,9.2,baixa,11,0
6,97,5.8,alta,6,0
15,57,4.8,media,8,0
14,88,4.3,alta,13,0
11,82,8.0,alta,13,0
15,87,8.3,baixa,1,0
11,80,6.8,baixa,13,0
6,66,5.7,media,6,0
12,63,4.9,baixa,10,0
8,74,5.4,media,17,0
6,69,4.2,alta,7,0
14,59,9.2,baixa,14,0
13,97,4.1,baixa,12,0
9,66,4.8,alta,13,0
8,77,7.3,baixa,14,0
7,76,4.0,media,7,0
7,64,8.9,media,8,0
16,67,4.2,baixa,15,0
8,65,5.8,baixa,10,0
6,81,6.5,alta,3,1
17,82,9.5,media,10,0
15,56,4.8,baixa,15,0
12,82,7.8,media,19,0
7,98,8.8,alta,5,1
17,51,7.1,baixa,18,0
11,98,5.9,media,13,0
17,76,7.3,baixa,6,0
11,79,6.5,baixa,4,0
16,73,9.5,baixa,6,0
9,70,6.1,baixa,15,1
9,85,6.7,baixa,15,1
6,63,5.6,media,13,0
16,52,9.3,baixa,2,0
11,92,6.3,baixa,17,0
13,82,5.9,media,11,0
15,53,9.6,media,3,0
9,78,8.1,alta,2,0
6,53,7.0,baixa,9,1
9,68,9.7,baixa,1,1
7,92,4.1,baixa,1,0
9,87,4.4,baixa,19,0
13,95,6.8,alta,12,0
8,85,9.7,baixa,13,0
17,91,7.2,baixa,19,0
10,82,8.5,media,16,0
15,97,7.7,media,11,1
16,77,4.2,baixa,8,0
7,75,5.9,baixa,7,1
14,96,8.4,baixa,17,0
8,77,7.3,baixa,17,0
6,83,8.7,baixa,17,1
12,94,5.2,baixa,2,0
16,97,5.1,baixa,17,1
10,58,7.0,baixa,19,0
14,70,9.4,baixa,18,0
8,83,4.4,baixa,4,1
16,59,9.8,baixa,16,0
6,91,5.7,alta,5,0
12,56,4.1,alta,12,0
13,50,6.1,media,16,0
16,53,6.1,media,2,0
7,74,5.1,baixa,8,0
7,67,9.0,alta,17,0
14,57,9.5,baixa,13,1
9,99,6.6,baixa,2,0
6,89,8.4,media,11,0
14,99,5.6,baixa,15,0
14,57,6.0,media,19,0
11,76,6.7,media,7,0
11,99,6.2,media,13,0
14,52,9.4,media,17,0
7,53,5.3,alta,17,0
14,97,4.1,media,7,1
9,79,5.2,media,16,0
9,80,9.3,baixa,15,0
14,52,6.7,baixa,12,0
12,72,8.5,media,14,0
17,59,8.6,baixa,1,0
15,72,5.2,baixa,2,0
17,59,9.8,alta,19,0
10,58,8.1,baixa,13,0
13,86,7.3,alta,9,0
17,90,8.5,baixa,7,0
6,90,4.2,baixa,7,0
12,70,7.8,baixa,4,0
9,81,8.7,baixa,2,0
7,57,8.3,baixa,14,0
7,83,5.7,baixa,14,1
16,87,7.4,alta,3,0
17,67,9.5,alta,13,1
14,80,9.8,alta,7,0
11,50,8.9,alta,7,1
16,69,8.1,baixa,17,0
9,65,6.4,baixa,2,0
7,51,4.1,media,16,0
12,74,9.2,alta,2,0
14,91,8.4,media,5,0
7,69,5.5,baixa,7,0
9,85,4.8,baixa,5,0
6,93,8.1,baixa,8,0
6,64,8.6,alta,5,0
8,61,6.4,baixa,4,0
6,65,5.3,baixa,15,0
9,52,7.8,baixa,7,1
11,88,4.8,baixa,5,0
10,54,5.3,media,17,1
14,91,7.1,baixa,12,0
17,66,9.1,media,10,1
16,70,7.6,baixa,11,0
7,54,9.5,baixa,3,0
7,66,9.4,baixa,7,1
17,61,4.7,baixa,13,0
8,64,6.0,media,11,1
9,74,5.2,baixa,3,1
14,85,8.8,baixa,8,0
16,51,4.3,media,5,0
11,73,9.5,baixa,1,0
14,98,7.1,baixa,1,1
10,67,5.8,baixa,9,0
14,68,8.4,media,2,0
14,80,8.7,baixa,13,0
6,84,8.9,baixa,4,0
14,86,7.3,media,16,0
12,63,8.3,baixa,15,0
16,68,5.2,alta,11,0
